,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-336000.0,-1515827.338129,-2180100.0,2305100.0,-3535245.901639
TaxRateForCalcs,0.24,0.309353,0.129,0.259,0.155738
NormalizedEBITDA,91800000.0,93600000.0,91700000.0,84700000.0,42100000.0
TotalUnusualItems,-1400000.0,-4900000.0,-16900000.0,8900000.0,-22700000.0
TotalUnusualItemsExcludingGoodwill,-1400000.0,-4900000.0,-16900000.0,8900000.0,-22700000.0
NetIncomeFromContinuingOperationNetMinorityInterest,31200000.0,24800000.0,21300000.0,33100000.0,-16700000.0
ReconciledDepreciation,26800000.0,26500000.0,26900000.0,26900000.0,26000000.0
ReconciledCostOfRevenue,687500000.0,890700000.0,910000000.0,1005200000.0,697000000.0
EBITDA,90400000.0,88700000.0,74800000.0,93600000.0,19400000.0
EBIT,63600000.0,62200000.0,47900000.0,66700000.0,-6600000.0
NetInterestIncome,-21900000.0,-20500000.0,-20000000.0,-20900000.0,-17800000.0
InterestExpense,21900000.0,20500000.0,20000000.0,20900000.0,17800000.0
NormalizedIncome,32264000.0,28184172.661871,36019900.0,26505100.0,2464754.098361
NetIncomeFromContinuingAndDiscontinuedOperation,31200000.0,24800000.0,21300000.0,33100000.0,-16700000.0
TotalExpenses,743800000.0,950300000.0,973300000.0,1064200000.0,750400000.0
RentExpenseSupplemental,,,,14400000.0,
TotalOperatingIncomeAsReported,64900000.0,63100000.0,50700000.0,67400000.0,-4800000.0
DilutedAverageShares,32782000.0,,33571000.0,34400000.0,32719000.0
BasicAverageShares,31025000.0,,31757000.0,32588000.0,32719000.0
DilutedEPS,0.96,,0.64,0.97,-0.51
BasicEPS,1.0,,0.67,1.01,-0.51
DilutedNIAvailtoComStockholders,31200000.0,24800000.0,21300000.0,33400000.0,-16700000.0
AverageDilutionEarnings,,,,300000.0,
NetIncomeCommonStockholders,31200000.0,24800000.0,21300000.0,33100000.0,-16700000.0
NetIncome,31200000.0,24800000.0,21300000.0,33100000.0,-16700000.0
MinorityInterests,-2000000.0,-4600000.0,-5400000.0,-3700000.0,600000.0
NetIncomeIncludingNoncontrollingInterests,33200000.0,29400000.0,26700000.0,36800000.0,-17300000.0
NetIncomeContinuousOperations,33200000.0,29400000.0,26700000.0,36800000.0,-17300000.0
EarningsFromEquityInterestNetOfTax,1500000.0,600000.0,2400000.0,2900000.0,3300000.0
TaxProvision,10000000.0,12900000.0,3600000.0,11900000.0,-3800000.0
PretaxIncome,41700000.0,41700000.0,27900000.0,45800000.0,-24400000.0
OtherIncomeExpense,-1400000.0,-4900000.0,-16900000.0,8900000.0,-22700000.0
SpecialIncomeCharges,-100000.0,-4000000.0,-14100000.0,9600000.0,-20900000.0
GainOnSaleOfPPE,-100000.0,2100000.0,2300000.0,9600000.0,3300000.0
WriteOff,,,16400000.0,,
ImpairmentOfCapitalAssets,0.0,,,0.0,24200000.0
GainOnSaleOfSecurity,-1300000.0,-900000.0,-2800000.0,-700000.0,-1800000.0
NetNonOperatingInterestIncomeExpense,-21900000.0,-20500000.0,-20000000.0,-20900000.0,-17800000.0
InterestExpenseNonOperating,21900000.0,20500000.0,20000000.0,20900000.0,17800000.0
OperatingIncome,65000000.0,67100000.0,64800000.0,57800000.0,16100000.0
OperatingExpense,56300000.0,59600000.0,63300000.0,59000000.0,53400000.0
SellingGeneralAndAdministration,56300000.0,59600000.0,63300000.0,59000000.0,53400000.0
GrossProfit,121300000.0,126700000.0,128100000.0,116800000.0,69500000.0
CostOfRevenue,687500000.0,890700000.0,910000000.0,1005200000.0,697000000.0
TotalRevenue,808800000.0,1017400000.0,1038100000.0,1122000000.0,766500000.0
OperatingRevenue,808800000.0,1017400000.0,1038100000.0,1122000000.0,766500000.0
