,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.004477,0.21
NormalizedEBITDA,-23589000.0,-28918000.0,-29942000.0,-31010000.0,-32823000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-31941000.0,-36767000.0,-37531000.0,-38021000.0,-40167000.0
ReconciledDepreciation,7463000.0,6781000.0,6990000.0,6921000.0,6682000.0
ReconciledCostOfRevenue,30939000.0,30301000.0,30997000.0,27964000.0,27332000.0
EBITDA,-23589000.0,-28918000.0,-29942000.0,-31010000.0,-32823000.0
EBIT,-31052000.0,-35699000.0,-36932000.0,-37931000.0,-39505000.0
NetInterestIncome,523000.0,786000.0,718000.0,1592000.0,61000.0
InterestExpense,517000.0,420000.0,293000.0,261000.0,456000.0
InterestIncome,1040000.0,1206000.0,1011000.0,1853000.0,517000.0
NormalizedIncome,-31941000.0,-36767000.0,-37531000.0,-38021000.0,-40167000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-31941000.0,-36767000.0,-37531000.0,-38021000.0,-40167000.0
TotalExpenses,123664000.0,122785000.0,121746000.0,116399000.0,112914000.0
TotalOperatingIncomeAsReported,-32045000.0,-36955000.0,-37901000.0,-39813000.0,-39811000.0
DilutedAverageShares,55251074.0,53794060.0,53347709.0,52873139.0,52606400.0
BasicAverageShares,55251074.0,53794060.0,53347709.0,52873139.0,52606400.0
DilutedEPS,-0.58,-0.68,-0.7,-0.72,-0.76
BasicEPS,-0.58,-0.68,-0.7,-0.72,-0.76
DilutedNIAvailtoComStockholders,-31941000.0,-36767000.0,-37531000.0,-38021000.0,-40167000.0
NetIncomeCommonStockholders,-31941000.0,-36767000.0,-37531000.0,-38021000.0,-40167000.0
NetIncome,-31941000.0,-36767000.0,-37531000.0,-38021000.0,-40167000.0
NetIncomeIncludingNoncontrollingInterests,-31941000.0,-36767000.0,-37531000.0,-38021000.0,-40167000.0
NetIncomeContinuousOperations,-31941000.0,-36767000.0,-37531000.0,-38021000.0,-40167000.0
TaxProvision,372000.0,648000.0,306000.0,-171000.0,206000.0
PretaxIncome,-31569000.0,-36119000.0,-37225000.0,-38192000.0,-39961000.0
OtherIncomeExpense,-47000.0,50000.0,-42000.0,29000.0,-211000.0
OtherNonOperatingIncomeExpenses,-47000.0,50000.0,-42000.0,29000.0,-211000.0
NetNonOperatingInterestIncomeExpense,523000.0,786000.0,718000.0,1592000.0,61000.0
InterestExpenseNonOperating,517000.0,420000.0,293000.0,261000.0,456000.0
InterestIncomeNonOperating,1040000.0,1206000.0,1011000.0,1853000.0,517000.0
OperatingIncome,-32045000.0,-36955000.0,-37901000.0,-39813000.0,-39811000.0
OperatingExpense,92725000.0,92484000.0,90749000.0,88435000.0,85582000.0
DepreciationAmortizationDepletionIncomeStatement,7463000.0,6781000.0,6990000.0,6921000.0,6682000.0
DepreciationAndAmortizationInIncomeStatement,7463000.0,6781000.0,6990000.0,6921000.0,6682000.0
Amortization,2980000.0,2537000.0,2486000.0,2296000.0,1817000.0
AmortizationOfIntangiblesIncomeStatement,2980000.0,2537000.0,2486000.0,2296000.0,1817000.0
DepreciationIncomeStatement,4483000.0,4244000.0,4504000.0,4625000.0,4865000.0
ResearchAndDevelopment,28544000.0,27471000.0,26469000.0,25398000.0,22669000.0
SellingGeneralAndAdministration,56718000.0,58232000.0,57290000.0,56116000.0,56231000.0
SellingAndMarketingExpense,36478000.0,37244000.0,37413000.0,36260000.0,36631000.0
GeneralAndAdministrativeExpense,20240000.0,20988000.0,19877000.0,19856000.0,19600000.0
OtherGandA,20240000.0,20988000.0,19877000.0,19856000.0,19600000.0
GrossProfit,60680000.0,55529000.0,52848000.0,48622000.0,45771000.0
CostOfRevenue,30939000.0,30301000.0,30997000.0,27964000.0,27332000.0
TotalRevenue,91619000.0,85830000.0,83845000.0,76586000.0,73103000.0
OperatingRevenue,91619000.0,85830000.0,83845000.0,76586000.0,73103000.0
