,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.027,0.026,0.014,0.082237
NormalizedEBITDA,24539000.0,5206000.0,-9891000.0,-26461000.0
NetIncomeFromContinuingOperationNetMinorityInterest,15346000.0,4011000.0,-5224000.0,-11327000.0
ReconciledDepreciation,5260000.0,4989000.0,5167000.0,5550000.0
ReconciledCostOfRevenue,58222000.0,55423000.0,52716000.0,46644000.0
EBITDA,24539000.0,5206000.0,-9891000.0,-26461000.0
EBIT,19279000.0,217000.0,-15058000.0,-32011000.0
NetInterestIncome,7677000.0,7394000.0,6392000.0,4756000.0
InterestIncome,,7394000.0,,
NormalizedIncome,15346000.0,4011000.0,-5224000.0,-11327000.0
NetIncomeFromContinuingAndDiscontinuedOperation,15346000.0,4011000.0,-5224000.0,-11327000.0
TotalExpenses,141108000.0,149654000.0,147414000.0,160264000.0
TotalOperatingIncomeAsReported,19279000.0,217000.0,-15058000.0,-32011000.0
DilutedAverageShares,90875789.0,90372444.0,90522025.0,
BasicAverageShares,90096426.0,89569933.0,90522025.0,
DilutedEPS,0.17,0.04,-0.06,
BasicEPS,0.17,0.04,-0.06,
DilutedNIAvailtoComStockholders,15346000.0,4011000.0,-5224000.0,-11327000.0
NetIncomeCommonStockholders,15346000.0,4011000.0,-5224000.0,-11327000.0
NetIncome,15346000.0,4011000.0,-5224000.0,-11327000.0
MinorityInterests,-11517000.0,-4023000.0,3049000.0,7433000.0
NetIncomeIncludingNoncontrollingInterests,26863000.0,8034000.0,-8273000.0,-18760000.0
NetIncomeContinuousOperations,26863000.0,8034000.0,-8273000.0,-18760000.0
TaxProvision,754000.0,211000.0,-119000.0,-1681000.0
PretaxIncome,27617000.0,8245000.0,-8392000.0,-20441000.0
OtherIncomeExpense,661000.0,634000.0,274000.0,6814000.0
OtherNonOperatingIncomeExpenses,661000.0,634000.0,274000.0,6814000.0
NetNonOperatingInterestIncomeExpense,7677000.0,7394000.0,6392000.0,4756000.0
TotalOtherFinanceCost,-7677000.0,-7394000.0,-6392000.0,
InterestIncomeNonOperating,,7394000.0,,
OperatingIncome,19279000.0,217000.0,-15058000.0,-32011000.0
OperatingExpense,82886000.0,94231000.0,94698000.0,113619000.0
DepreciationAmortizationDepletionIncomeStatement,5260000.0,4989000.0,5167000.0,5549000.0
DepreciationAndAmortizationInIncomeStatement,5260000.0,4989000.0,5167000.0,5549000.0
ResearchAndDevelopment,11790000.0,22310000.0,21944000.0,20446000.0
SellingGeneralAndAdministration,65836000.0,66932000.0,67587000.0,87624000.0
SellingAndMarketingExpense,9735000.0,10788000.0,9509000.0,11958000.0
GeneralAndAdministrativeExpense,56101000.0,56144000.0,58078000.0,75666000.0
OtherGandA,56101000.0,56144000.0,58078000.0,75666000.0
GrossProfit,102165000.0,94448000.0,79640000.0,81608000.0
CostOfRevenue,58222000.0,55423000.0,52716000.0,46645000.0
TotalRevenue,160387000.0,149871000.0,132356000.0,128253000.0
OperatingRevenue,160387000.0,149871000.0,132356000.0,128253000.0
