,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,683550.0,5135970.0,-2754.0,-802620.0
TaxRateForCalcs,0.21,0.21,0.003,0.21
NormalizedEBITDA,7656000.0,-96877000.0,-29255000.0,-24260000.0
TotalUnusualItems,3255000.0,24457000.0,-918000.0,-3822000.0
TotalUnusualItemsExcludingGoodwill,3255000.0,24457000.0,-918000.0,-3822000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-5744000.0,-86963000.0,-38740000.0,-37995000.0
ReconciledDepreciation,6272000.0,5739000.0,6490000.0,6852000.0
ReconciledCostOfRevenue,52961000.0,81330000.0,51275000.0,24561000.0
EBITDA,10911000.0,-72420000.0,-30173000.0,-28082000.0
EBIT,4639000.0,-78159000.0,-36663000.0,-34934000.0
NetInterestIncome,-10267000.0,-8775000.0,-2188000.0,-1770000.0
InterestExpense,10267000.0,8775000.0,2188000.0,2487000.0
NormalizedIncome,-8315450.0,-106284030.0,-37824754.0,-34975620.0
NetIncomeFromContinuingAndDiscontinuedOperation,-5744000.0,-86963000.0,-38740000.0,-37995000.0
TotalExpenses,129357000.0,202959000.0,123876000.0,98972000.0
TotalOperatingIncomeAsReported,199000.0,-159405000.0,-38528000.0,-36049000.0
DilutedAverageShares,96366613.0,95731850.0,95209819.0,97792485.0
BasicAverageShares,96366613.0,95731850.0,95209819.0,97792485.0
DilutedEPS,-0.06,-0.91,-0.41,-0.36
BasicEPS,-0.06,-0.91,-0.41,-0.36
DilutedNIAvailtoComStockholders,-5744000.0,-86963000.0,-38740000.0,-37995000.0
AverageDilutionEarnings,,,,0.0
NetIncomeCommonStockholders,-5744000.0,-86963000.0,-38740000.0,-37995000.0
NetIncome,-5744000.0,-86963000.0,-38740000.0,-37995000.0
NetIncomeIncludingNoncontrollingInterests,-5744000.0,-86963000.0,-38740000.0,-37995000.0
NetIncomeContinuousOperations,-5744000.0,-86963000.0,-38740000.0,-37995000.0
TaxProvision,116000.0,29000.0,-111000.0,574000.0
PretaxIncome,-5628000.0,-86934000.0,-38851000.0,-37421000.0
OtherIncomeExpense,4440000.0,26035000.0,-156000.0,-3931000.0
OtherNonOperatingIncomeExpenses,1185000.0,1578000.0,762000.0,-109000.0
SpecialIncomeCharges,0.0,26143000.0,-2021000.0,-4316000.0
OtherSpecialCharges,,-81354000.0,,
ImpairmentOfCapitalAssets,0.0,55211000.0,2021000.0,4329000.0
RestructuringAndMergernAcquisition,0.0,0.0,0.0,-13000.0
GainOnSaleOfSecurity,3255000.0,-1686000.0,1103000.0,494000.0
NetNonOperatingInterestIncomeExpense,-10267000.0,-8775000.0,-2188000.0,-1770000.0
InterestExpenseNonOperating,10267000.0,8775000.0,2188000.0,2487000.0
OperatingIncome,199000.0,-104194000.0,-36507000.0,-31720000.0
OperatingExpense,76396000.0,121629000.0,72601000.0,74411000.0
ProvisionForDoubtfulAccounts,-6844000.0,48718000.0,,
ResearchAndDevelopment,14446000.0,15495000.0,13950000.0,15119000.0
SellingGeneralAndAdministration,68794000.0,57416000.0,58651000.0,59292000.0
SellingAndMarketingExpense,40135000.0,34637000.0,32585000.0,29033000.0
GeneralAndAdministrativeExpense,28659000.0,22779000.0,26066000.0,30259000.0
OtherGandA,28659000.0,22779000.0,26066000.0,30259000.0
GrossProfit,76595000.0,17435000.0,36094000.0,42691000.0
CostOfRevenue,52961000.0,81330000.0,51275000.0,24561000.0
TotalRevenue,129556000.0,98765000.0,87369000.0,67252000.0
OperatingRevenue,129556000.0,98765000.0,87369000.0,67252000.0
