,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,-461688.534213,0.0
TaxRateForCalcs,0.230625,0.227271,0.2082,0.235195,0.224583
NormalizedEBITDA,168250000.0,240346000.0,156170000.0,248209000.0,209060000.0
TotalUnusualItems,,,,-1963000.0,0.0
TotalUnusualItemsExcludingGoodwill,,,,-1963000.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,99978000.0,157075000.0,93970000.0,157653000.0,131741000.0
ReconciledDepreciation,27373000.0,25760000.0,26261000.0,27910000.0,27000000.0
ReconciledCostOfRevenue,915136000.0,1019631000.0,916494000.0,1173959000.0,971454000.0
EBITDA,168250000.0,240346000.0,156170000.0,246246000.0,209060000.0
EBIT,140877000.0,214586000.0,129909000.0,218336000.0,182060000.0
NetInterestIncome,-10930000.0,-11313000.0,-11230000.0,-12201000.0,-12163000.0
InterestExpense,10930000.0,11313000.0,11230000.0,12201000.0,12163000.0
NormalizedIncome,99978000.0,157075000.0,93970000.0,159154311.465787,131741000.0
NetIncomeFromContinuingAndDiscontinuedOperation,99978000.0,157075000.0,93970000.0,157653000.0,131741000.0
TotalExpenses,1261046000.0,1372114000.0,1257413000.0,1541703000.0,1314403000.0
TotalOperatingIncomeAsReported,136731000.0,210963000.0,126196000.0,204800000.0,179522000.0
DilutedAverageShares,76057000.0,78091000.0,79288000.0,80074000.0,81379000.0
BasicAverageShares,74461000.0,76104000.0,76862000.0,77657000.0,79085000.0
DilutedEPS,1.31,2.01,1.19,1.97,1.62
BasicEPS,1.34,2.06,1.22,2.03,1.67
DilutedNIAvailtoComStockholders,99978000.0,157075000.0,93970000.0,157653000.0,131741000.0
NetIncomeCommonStockholders,99978000.0,157075000.0,93970000.0,157653000.0,131741000.0
NetIncome,99978000.0,157075000.0,93970000.0,157653000.0,131741000.0
NetIncomeIncludingNoncontrollingInterests,99978000.0,157075000.0,93970000.0,157653000.0,131741000.0
NetIncomeContinuousOperations,99978000.0,157075000.0,93970000.0,157653000.0,131741000.0
TaxProvision,29969000.0,46198000.0,24709000.0,48482000.0,38156000.0
PretaxIncome,129947000.0,203273000.0,118679000.0,206135000.0,169897000.0
OtherIncomeExpense,4146000.0,3623000.0,3713000.0,13536000.0,2538000.0
OtherNonOperatingIncomeExpenses,4146000.0,3623000.0,3713000.0,15499000.0,2538000.0
SpecialIncomeCharges,,,,-1963000.0,0.0
NetNonOperatingInterestIncomeExpense,-10930000.0,-11313000.0,-11230000.0,-12201000.0,-12163000.0
InterestExpenseNonOperating,10930000.0,11313000.0,11230000.0,12201000.0,12163000.0
OperatingIncome,136731000.0,210963000.0,126196000.0,204800000.0,179522000.0
OperatingExpense,345910000.0,352483000.0,340919000.0,367744000.0,342949000.0
SellingGeneralAndAdministration,345910000.0,352483000.0,340919000.0,367744000.0,342949000.0
GrossProfit,482641000.0,563446000.0,467115000.0,572544000.0,522471000.0
CostOfRevenue,915136000.0,1019631000.0,916494000.0,1173959000.0,971454000.0
TotalRevenue,1397777000.0,1583077000.0,1383609000.0,1746503000.0,1493925000.0
OperatingRevenue,1389976000.0,1576465000.0,1374153000.0,1735624000.0,1485464000.0
