,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-1353726.0,-1339506.783023,107571.001495,848320.471753,56160.0
TaxRateForCalcs,0.318,0.305196,0.276532,0.256989,0.27
NormalizedEBITDA,26310000.0,26933000.0,15197000.0,18843000.0,21629000.0
TotalUnusualItems,-4257000.0,-4389000.0,389000.0,3301000.0,208000.0
TotalUnusualItemsExcludingGoodwill,-4257000.0,-4389000.0,389000.0,3301000.0,208000.0
NetIncomeFromContinuingOperationNetMinorityInterest,7659000.0,7977000.0,6890000.0,14623000.0,11002000.0
ReconciledDepreciation,5047000.0,5150000.0,5185000.0,5011000.0,4790000.0
ReconciledCostOfRevenue,206777000.0,211453000.0,210250000.0,222395000.0,232670000.0
EBITDA,22053000.0,22544000.0,15586000.0,22144000.0,21837000.0
EBIT,17006000.0,17394000.0,10401000.0,17132000.0,17047000.0
NetInterestIncome,844000.0,1118000.0,709000.0,810000.0,509000.0
InterestIncome,844000.0,1118000.0,709000.0,810000.0,509000.0
NormalizedIncome,10562274.0,11026493.216977,6608571.001495,12170320.471753,10850160.0
NetIncomeFromContinuingAndDiscontinuedOperation,7659000.0,7977000.0,6890000.0,14623000.0,11002000.0
TotalExpenses,284199000.0,286413000.0,288894000.0,296804000.0,304769000.0
TotalOperatingIncomeAsReported,17165000.0,11960000.0,10377000.0,18181000.0,20226000.0
DilutedAverageShares,25277000.0,,25612000.0,25538000.0,25616000.0
BasicAverageShares,25178000.0,,25518000.0,25510000.0,25603000.0
DilutedEPS,0.3,,0.27,0.57,0.43
BasicEPS,0.3,,0.27,0.57,0.43
DilutedNIAvailtoComStockholders,7659000.0,7977000.0,6890000.0,14623000.0,11002000.0
NetIncomeCommonStockholders,7659000.0,7977000.0,6890000.0,14623000.0,11002000.0
NetIncome,7659000.0,7977000.0,6890000.0,14623000.0,11002000.0
MinorityInterests,-817000.0,-781000.0,-854000.0,-686000.0,-1553000.0
NetIncomeIncludingNoncontrollingInterests,8476000.0,8758000.0,7744000.0,15309000.0,12555000.0
NetIncomeContinuousOperations,8476000.0,8758000.0,7744000.0,15309000.0,12555000.0
TaxProvision,3947000.0,3847000.0,2960000.0,5295000.0,4338000.0
PretaxIncome,12423000.0,12605000.0,10704000.0,20604000.0,16893000.0
OtherIncomeExpense,-5427000.0,-5907000.0,-406000.0,2662000.0,-663000.0
OtherNonOperatingIncomeExpenses,-158000.0,-566000.0,-27000.0,84000.0,-219000.0
SpecialIncomeCharges,159000.0,-5434000.0,-24000.0,1049000.0,3179000.0
OtherSpecialCharges,-684000.0,3405000.0,-337000.0,-1262000.0,-1714000.0
RestructuringAndMergernAcquisition,525000.0,477000.0,361000.0,213000.0,-1465000.0
EarningsFromEquityInterest,-1012000.0,-952000.0,-768000.0,-723000.0,-652000.0
GainOnSaleOfSecurity,-4416000.0,1045000.0,413000.0,2252000.0,-2971000.0
NetNonOperatingInterestIncomeExpense,844000.0,1118000.0,709000.0,810000.0,509000.0
InterestIncomeNonOperating,844000.0,1118000.0,709000.0,810000.0,509000.0
OperatingIncome,17006000.0,17394000.0,10401000.0,17132000.0,17047000.0
OperatingExpense,77422000.0,74960000.0,78644000.0,74410000.0,72099000.0
OtherOperatingExpenses,-12000.0,-5193000.0,3912000.0,-352000.0,-33000.0
DepreciationAmortizationDepletionIncomeStatement,,5150000.0,5185000.0,5012000.0,4790000.0
DepreciationAndAmortizationInIncomeStatement,,5150000.0,5185000.0,5012000.0,4790000.0
SellingGeneralAndAdministration,77434000.0,75003000.0,69547000.0,69750000.0,72132000.0
GeneralAndAdministrativeExpense,77434000.0,75003000.0,69547000.0,69750000.0,72132000.0
OtherGandA,77434000.0,75003000.0,69547000.0,69750000.0,72132000.0
GrossProfit,94428000.0,92354000.0,89045000.0,91542000.0,89146000.0
CostOfRevenue,206777000.0,211453000.0,210250000.0,222394000.0,232670000.0
TotalRevenue,301205000.0,303807000.0,299295000.0,313936000.0,321816000.0
OperatingRevenue,301205000.0,303807000.0,299295000.0,313936000.0,321816000.0
