,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,0.0,0.0,-5.390395,0.0,0.0
TaxRateForCalcs,0.003274,0.003412,0.001797,0.004097,0.004809
NormalizedEBITDA,5950000.0,4253000.0,5755000.0,3793000.0,3962000.0
TotalUnusualItems,,,-3000.0,0.0,0.0
TotalUnusualItemsExcludingGoodwill,,,-3000.0,0.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,6089000.0,4674000.0,6111000.0,4132000.0,3725000.0
ReconciledDepreciation,482000.0,138000.0,113000.0,-244000.0,477000.0
ReconciledCostOfRevenue,10473000.0,10643000.0,10790000.0,8331000.0,6904000.0
EBITDA,5950000.0,4253000.0,5752000.0,3793000.0,3962000.0
EBIT,5468000.0,4115000.0,5639000.0,3793000.0,3485000.0
NetInterestIncome,631000.0,581000.0,487000.0,374000.0,263000.0
InterestIncome,631000.0,,,,263000.0
NormalizedIncome,6089000.0,4674000.0,6113994.609605,4132000.0,3725000.0
NetIncomeFromContinuingAndDiscontinuedOperation,6089000.0,4674000.0,6111000.0,4132000.0,3725000.0
TotalExpenses,15963000.0,16509000.0,16630000.0,13413000.0,11330000.0
TotalOperatingIncomeAsReported,5468000.0,4115000.0,5639000.0,3793000.0,3485000.0
DilutedAverageShares,29769000.0,29632000.0,29572000.0,29373000.0,29080000.0
BasicAverageShares,28801000.0,28649000.0,28425000.0,27893000.0,27579000.0
DilutedEPS,0.2,0.16,0.21,0.14,0.13
BasicEPS,0.21,0.16,0.21,0.15,0.14
DilutedNIAvailtoComStockholders,6089000.0,4674000.0,6111000.0,4132000.0,3725000.0
NetIncomeCommonStockholders,6089000.0,4674000.0,6111000.0,4132000.0,3725000.0
NetIncome,6089000.0,4674000.0,6111000.0,4132000.0,3725000.0
NetIncomeIncludingNoncontrollingInterests,6089000.0,4674000.0,6111000.0,4132000.0,3725000.0
NetIncomeContinuousOperations,6089000.0,4674000.0,6111000.0,4132000.0,3725000.0
TaxProvision,20000.0,16000.0,11000.0,17000.0,18000.0
PretaxIncome,6109000.0,4690000.0,6122000.0,4149000.0,3743000.0
OtherIncomeExpense,10000.0,-6000.0,-4000.0,-18000.0,-5000.0
OtherNonOperatingIncomeExpenses,10000.0,-6000.0,,-18000.0,-5000.0
SpecialIncomeCharges,,,0.0,0.0,0.0
NetNonOperatingInterestIncomeExpense,631000.0,581000.0,487000.0,374000.0,263000.0
TotalOtherFinanceCost,,-581000.0,-487000.0,-374000.0,-263000.0
InterestIncomeNonOperating,631000.0,,,,263000.0
OperatingIncome,5468000.0,4115000.0,5639000.0,3793000.0,3485000.0
OperatingExpense,5490000.0,5866000.0,5840000.0,5082000.0,4426000.0
ResearchAndDevelopment,1972000.0,2457000.0,2253000.0,1832000.0,1551000.0
SellingGeneralAndAdministration,3518000.0,3409000.0,3587000.0,3250000.0,2875000.0
GrossProfit,10958000.0,9981000.0,11479000.0,8875000.0,7911000.0
CostOfRevenue,10473000.0,10643000.0,10790000.0,8331000.0,6904000.0
TotalRevenue,21431000.0,20624000.0,22269000.0,17206000.0,14815000.0
OperatingRevenue,21431000.0,20624000.0,22269000.0,17206000.0,14815000.0
