,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.297,0.249,0.295,0.34745,0.235
NormalizedEBITDA,4583000000.0,14274000000.0,6197000000.0,12323000000.0,1908000000.0
TotalUnusualItems,,,,0.0,0.0
TotalUnusualItemsExcludingGoodwill,,,,0.0,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,453000000.0,7891000000.0,1673000000.0,6275000000.0,-1798000000.0
ReconciledDepreciation,2986000000.0,2905000000.0,2845000000.0,2811000000.0,2755000000.0
ReconciledCostOfRevenue,121183000000.0,121850000000.0,115284000000.0,125423000000.0,115613000000.0
EBITDA,4583000000.0,14274000000.0,6197000000.0,12323000000.0,1908000000.0
EBIT,1597000000.0,11369000000.0,3352000000.0,9512000000.0,-847000000.0
NetInterestIncome,-537000000.0,-494000000.0,-557000000.0,-507000000.0,-500000000.0
InterestExpense,682000000.0,642000000.0,664000000.0,610000000.0,584000000.0
InterestIncome,145000000.0,148000000.0,107000000.0,103000000.0,84000000.0
NormalizedIncome,453000000.0,7891000000.0,1673000000.0,6275000000.0,-1798000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,453000000.0,7891000000.0,1673000000.0,6275000000.0,-1798000000.0
TotalExpenses,154602000000.0,154316000000.0,146061000000.0,158487000000.0,150118000000.0
TotalOperatingIncomeAsReported,6202000000.0,7316000000.0,6240000000.0,5561000000.0,2695000000.0
DilutedAverageShares,2703000000.0,2703000000.0,2704000000.0,2707000000.0,2711000000.0
BasicAverageShares,2693000000.0,2693000000.0,2694000000.0,2696000000.0,2711000000.0
DilutedEPS,0.17,2.92,0.62,2.32,-0.66
BasicEPS,0.17,2.93,0.62,2.33,-0.66
DilutedNIAvailtoComStockholders,453000000.0,7891000000.0,1673000000.0,6275000000.0,-1798000000.0
NetIncomeCommonStockholders,453000000.0,7891000000.0,1673000000.0,6275000000.0,-1798000000.0
NetIncome,453000000.0,7891000000.0,1673000000.0,6275000000.0,-1798000000.0
MinorityInterests,-190000000.0,-162000000.0,-223000000.0,466000000.0,-31000000.0
NetIncomeIncludingNoncontrollingInterests,643000000.0,8053000000.0,1896000000.0,5809000000.0,-1767000000.0
NetIncomeContinuousOperations,643000000.0,8053000000.0,1896000000.0,5809000000.0,-1767000000.0
TaxProvision,272000000.0,2674000000.0,792000000.0,3093000000.0,336000000.0
PretaxIncome,915000000.0,10727000000.0,2688000000.0,8902000000.0,-1431000000.0
OtherIncomeExpense,-4750000000.0,3905000000.0,-2995000000.0,3848000000.0,-3626000000.0
OtherNonOperatingIncomeExpenses,-4750000000.0,3905000000.0,-2995000000.0,3848000000.0,-3626000000.0
SpecialIncomeCharges,,,,0.0,0.0
NetNonOperatingInterestIncomeExpense,-537000000.0,-494000000.0,-557000000.0,-507000000.0,-500000000.0
InterestExpenseNonOperating,682000000.0,642000000.0,664000000.0,610000000.0,584000000.0
InterestIncomeNonOperating,145000000.0,148000000.0,107000000.0,103000000.0,84000000.0
OperatingIncome,6202000000.0,7316000000.0,6240000000.0,5561000000.0,2695000000.0
OperatingExpense,33419000000.0,32466000000.0,30777000000.0,33064000000.0,34505000000.0
SellingGeneralAndAdministration,33419000000.0,32466000000.0,30777000000.0,33064000000.0,34505000000.0
GrossProfit,39621000000.0,39782000000.0,37017000000.0,38625000000.0,37200000000.0
CostOfRevenue,121183000000.0,121850000000.0,115284000000.0,125423000000.0,115613000000.0
TotalRevenue,160804000000.0,161632000000.0,152301000000.0,164048000000.0,152813000000.0
OperatingRevenue,160804000000.0,161632000000.0,152301000000.0,164048000000.0,152813000000.0
