,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,-3216432.0,0.0,0.0,0.0
TaxRateForCalcs,0.223,0.226,0.187,0.214102,0.232
NormalizedEBITDA,-10803000.0,-3041000.0,-26745000.0,-43531000.0,-25872000.0
TotalUnusualItems,0.0,-14232000.0,,,0.0
TotalUnusualItemsExcludingGoodwill,0.0,-14232000.0,,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-14421000.0,-32359000.0,-30970000.0,-40036000.0,-28146000.0
ReconciledDepreciation,8450000.0,9657000.0,9607000.0,9887000.0,10134000.0
ReconciledCostOfRevenue,34615000.0,40057000.0,42786000.0,47048000.0,45580000.0
EBITDA,-10803000.0,-17273000.0,-26745000.0,-43531000.0,-25872000.0
EBIT,-19253000.0,-26930000.0,-36352000.0,-53418000.0,-36006000.0
NetInterestIncome,684000.0,-636000.0,-1746000.0,2475000.0,-661000.0
InterestExpense,,,1746000.0,,
NormalizedIncome,-14421000.0,-21343432.0,-30970000.0,-40036000.0,-28146000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-14421000.0,-32359000.0,-30970000.0,-40036000.0,-28146000.0
TotalExpenses,108617000.0,119896000.0,130747000.0,168754000.0,146948000.0
TotalOperatingIncomeAsReported,-19253000.0,-41162000.0,-36352000.0,-53418000.0,-36006000.0
DilutedAverageShares,86278000.0,86121000.0,85431000.0,84701000.0,84584000.0
BasicAverageShares,86278000.0,86121000.0,85431000.0,84701000.0,84584000.0
DilutedEPS,-0.17,-0.38,-0.36,-0.47,-0.33
BasicEPS,-0.17,-0.38,-0.36,-0.47,-0.33
DilutedNIAvailtoComStockholders,-14421000.0,-32359000.0,-30970000.0,-40036000.0,-28146000.0
NetIncomeCommonStockholders,-14421000.0,-32359000.0,-30970000.0,-40036000.0,-28146000.0
NetIncome,-14421000.0,-32359000.0,-30970000.0,-40036000.0,-28146000.0
NetIncomeIncludingNoncontrollingInterests,-14421000.0,-32359000.0,-30970000.0,-40036000.0,-28146000.0
NetIncomeContinuousOperations,-14421000.0,-32359000.0,-30970000.0,-40036000.0,-28146000.0
TaxProvision,-4148000.0,-9439000.0,-7128000.0,-10907000.0,-8521000.0
PretaxIncome,-18569000.0,-41798000.0,-38098000.0,-50943000.0,-36667000.0
OtherIncomeExpense,,-14232000.0,,,
SpecialIncomeCharges,0.0,-14232000.0,,,0.0
RestructuringAndMergernAcquisition,0.0,14232000.0,,,0.0
NetNonOperatingInterestIncomeExpense,684000.0,-636000.0,-1746000.0,2475000.0,-661000.0
TotalOtherFinanceCost,-684000.0,636000.0,,-2475000.0,661000.0
InterestExpenseNonOperating,,,1746000.0,,
OperatingIncome,-19253000.0,-26930000.0,-36352000.0,-53418000.0,-36006000.0
OperatingExpense,74002000.0,79839000.0,87961000.0,121706000.0,101368000.0
ResearchAndDevelopment,26358000.0,28236000.0,31172000.0,39605000.0,35263000.0
SellingGeneralAndAdministration,47644000.0,51603000.0,56789000.0,82101000.0,66105000.0
SellingAndMarketingExpense,27079000.0,31237000.0,34526000.0,44845000.0,41380000.0
GeneralAndAdministrativeExpense,20565000.0,20366000.0,22263000.0,37256000.0,24725000.0
OtherGandA,20565000.0,20366000.0,22263000.0,37256000.0,24725000.0
GrossProfit,54749000.0,52909000.0,51609000.0,68288000.0,65362000.0
CostOfRevenue,34615000.0,40057000.0,42786000.0,47048000.0,45580000.0
TotalRevenue,89364000.0,92966000.0,94395000.0,115336000.0,110942000.0
OperatingRevenue,89364000.0,92966000.0,94395000.0,115336000.0,110942000.0
