,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-22860000.0,-11700000.0,-332280000.0,-239820000.0,4830000.0
TaxRateForCalcs,0.18,0.15,0.39,0.21,0.21
NormalizedEBITDA,2545000000.0,2493000000.0,3229000000.0,3359000000.0,1378000000.0
TotalUnusualItems,-127000000.0,-78000000.0,-852000000.0,-1142000000.0,23000000.0
TotalUnusualItemsExcludingGoodwill,-127000000.0,-78000000.0,-852000000.0,-1142000000.0,23000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,1224000000.0,1267000000.0,199000000.0,-98000000.0,210000000.0
ReconciledDepreciation,862000000.0,890000000.0,1254000000.0,1032000000.0,941000000.0
ReconciledCostOfRevenue,2155000000.0,2113000000.0,2125000000.0,2100000000.0,2088000000.0
EBITDA,2418000000.0,2415000000.0,2377000000.0,2217000000.0,1401000000.0
EBIT,1556000000.0,1525000000.0,1123000000.0,1185000000.0,460000000.0
NormalizedIncome,1328140000.0,1333300000.0,718720000.0,804180000.0,191830000.0
NetIncomeFromContinuingAndDiscontinuedOperation,1224000000.0,1267000000.0,199000000.0,-98000000.0,210000000.0
TotalExpenses,7164000000.0,7078000000.0,7124000000.0,7199000000.0,7377000000.0
TotalOperatingIncomeAsReported,1501000000.0,1476000000.0,412000000.0,357000000.0,460000000.0
DilutedAverageShares,981000000.0,986000000.0,988000000.0,984000000.0,1000000000.0
BasicAverageShares,972000000.0,975000000.0,980000000.0,984000000.0,997000000.0
DilutedEPS,1.25,1.28,0.2,-0.1,0.21
BasicEPS,1.26,1.3,0.2,-0.1,0.21
DilutedNIAvailtoComStockholders,1224000000.0,1267000000.0,199000000.0,-98000000.0,210000000.0
NetIncomeCommonStockholders,1224000000.0,1267000000.0,199000000.0,-98000000.0,210000000.0
NetIncome,1224000000.0,1267000000.0,199000000.0,-98000000.0,210000000.0
NetIncomeIncludingNoncontrollingInterests,1224000000.0,1267000000.0,199000000.0,-98000000.0,210000000.0
NetIncomeContinuousOperations,1224000000.0,1267000000.0,199000000.0,-98000000.0,210000000.0
TaxProvision,263000000.0,225000000.0,127000000.0,131000000.0,265000000.0
PretaxIncome,1487000000.0,1492000000.0,326000000.0,33000000.0,475000000.0
OtherIncomeExpense,-69000000.0,-33000000.0,-797000000.0,-1152000000.0,15000000.0
OtherNonOperatingIncomeExpenses,58000000.0,45000000.0,55000000.0,-10000000.0,-8000000.0
SpecialIncomeCharges,-153000000.0,-129000000.0,-888000000.0,-1198000000.0,-68000000.0
WriteOff,98000000.0,80000000.0,177000000.0,370000000.0,68000000.0
RestructuringAndMergernAcquisition,55000000.0,49000000.0,711000000.0,,0.0
GainOnSaleOfSecurity,26000000.0,51000000.0,36000000.0,56000000.0,91000000.0
OperatingIncome,1556000000.0,1525000000.0,1123000000.0,1185000000.0,460000000.0
OperatingExpense,5009000000.0,4965000000.0,4999000000.0,5099000000.0,5289000000.0
ResearchAndDevelopment,1204000000.0,1220000000.0,1207000000.0,1128000000.0,1280000000.0
SellingGeneralAndAdministration,3805000000.0,3745000000.0,3792000000.0,3971000000.0,4009000000.0
SellingAndMarketingExpense,3173000000.0,3113000000.0,3154000000.0,3385000000.0,3345000000.0
GeneralAndAdministrativeExpense,632000000.0,632000000.0,638000000.0,586000000.0,664000000.0
OtherGandA,632000000.0,632000000.0,638000000.0,586000000.0,664000000.0
GrossProfit,6565000000.0,6490000000.0,6122000000.0,6284000000.0,5749000000.0
CostOfRevenue,2155000000.0,2113000000.0,2125000000.0,2100000000.0,2088000000.0
TotalRevenue,8720000000.0,8603000000.0,8247000000.0,8384000000.0,7837000000.0
OperatingRevenue,8720000000.0,8603000000.0,8247000000.0,8384000000.0,7837000000.0
