,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,-21979230.0,-41846490.0,-91044716.507284,-149675.043955
TaxRateForCalcs,0.21,0.21,0.351148,0.00777
NormalizedEBITDA,605725000.0,668200000.0,634934000.0,732915000.0
TotalUnusualItems,-104663000.0,-199269000.0,-259277000.0,-19264000.0
TotalUnusualItemsExcludingGoodwill,-104663000.0,-199269000.0,-259277000.0,-19264000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-20665000.0,92211000.0,-118837000.0,151443000.0
ReconciledDepreciation,329901000.0,345838000.0,383055000.0,411704000.0
ReconciledCostOfRevenue,240007000.0,483676000.0,514001000.0,527946000.0
EBITDA,501062000.0,468931000.0,375657000.0,713651000.0
EBIT,167974000.0,123093000.0,-7398000.0,301947000.0
NetInterestIncome,-147187000.0,-84282000.0,-171626000.0,-147243000.0
InterestExpense,147187000.0,84282000.0,171626000.0,147243000.0
NormalizedIncome,62018770.0,249633510.0,49395283.492716,170557324.956045
NetIncomeFromContinuingAndDiscontinuedOperation,-86237000.0,92211000.0,-118837000.0,151443000.0
TotalExpenses,965508000.0,1271285000.0,1359285000.0,1419827000.0
TotalOperatingIncomeAsReported,167313000.0,122574000.0,-6208000.0,206351000.0
DilutedAverageShares,912168000.0,971604000.0,909044000.0,977000000.0
BasicAverageShares,912168000.0,912326000.0,909044000.0,851000000.0
DilutedEPS,-0.09,0.1,-0.13,0.16
BasicEPS,-0.09,0.1,-0.13,0.17
DilutedNIAvailtoComStockholders,-86237000.0,92211000.0,-118837000.0,151493000.0
NetIncomeCommonStockholders,-86237000.0,92211000.0,-118837000.0,151443000.0
NetIncome,-86237000.0,92211000.0,-118837000.0,151443000.0
NetIncomeIncludingNoncontrollingInterests,-86237000.0,92211000.0,-118837000.0,151443000.0
NetIncomeDiscontinuousOperations,-65572000.0,,,
NetIncomeContinuousOperations,-20665000.0,92211000.0,-118837000.0,151443000.0
EarningsFromEquityInterestNetOfTax,-2688000.0,-1738000.0,-2677000.0,-2059000.0
TaxProvision,38764000.0,-55138000.0,-62864000.0,1202000.0
PretaxIncome,20787000.0,38811000.0,-179024000.0,154704000.0
OtherIncomeExpense,-104002000.0,-198750000.0,-260467000.0,76332000.0
OtherNonOperatingIncomeExpenses,661000.0,519000.0,-1190000.0,95596000.0
SpecialIncomeCharges,-104663000.0,-199269000.0,-259277000.0,-19264000.0
ImpairmentOfCapitalAssets,88367000.0,181179000.0,241630000.0,0.0
RestructuringAndMergernAcquisition,16296000.0,18090000.0,17647000.0,19264000.0
NetNonOperatingInterestIncomeExpense,-147187000.0,-84282000.0,-171626000.0,-147243000.0
InterestExpenseNonOperating,147187000.0,84282000.0,171626000.0,147243000.0
OperatingIncome,271976000.0,321843000.0,253069000.0,225615000.0
OperatingExpense,728688000.0,787609000.0,845284000.0,891881000.0
DepreciationAmortizationDepletionIncomeStatement,333088000.0,345838000.0,383055000.0,411704000.0
DepreciationAndAmortizationInIncomeStatement,333088000.0,345838000.0,383055000.0,411704000.0
SellingGeneralAndAdministration,395600000.0,441771000.0,462229000.0,480177000.0
GrossProfit,1000664000.0,1109452000.0,1098353000.0,1117496000.0
CostOfRevenue,236820000.0,483676000.0,514001000.0,527946000.0
TotalRevenue,1237484000.0,1593128000.0,1612354000.0,1645442000.0
OperatingRevenue,1237484000.0,1593128000.0,1612354000.0,1645442000.0
