,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,-10563000.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.21
NormalizedEBITDA,13315000.0,-7490000.0,-3133000.0,-14337000.0
TotalUnusualItems,0.0,-50300000.0,,0.0
TotalUnusualItemsExcludingGoodwill,0.0,-50300000.0,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-23535000.0,-94467000.0,-38082000.0,-45917000.0
ReconciledDepreciation,34458000.0,33673000.0,31509000.0,29633000.0
ReconciledCostOfRevenue,78069000.0,75221000.0,70432000.0,67788000.0
EBITDA,13315000.0,-57790000.0,-3133000.0,-14337000.0
EBIT,-21143000.0,-91463000.0,-34642000.0,-43970000.0
NetInterestIncome,16816000.0,14997000.0,11361000.0,7448000.0
InterestExpense,1138000.0,1539000.0,2126000.0,875000.0
InterestIncome,17954000.0,16536000.0,13487000.0,8323000.0
NormalizedIncome,-23535000.0,-54730000.0,-38082000.0,-45917000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-23535000.0,-94467000.0,-38082000.0,-45917000.0
TotalExpenses,374815000.0,364666000.0,337447000.0,325391000.0
TotalOperatingIncomeAsReported,-39212000.0,-56172000.0,-47272000.0,-50691000.0
DilutedAverageShares,334666000.0,332297000.0,330389000.0,328326000.0
BasicAverageShares,334666000.0,332297000.0,330389000.0,328326000.0
DilutedEPS,-0.07,-0.28,-0.12,-0.14
BasicEPS,-0.07,-0.28,-0.12,-0.14
DilutedNIAvailtoComStockholders,-23535000.0,-94467000.0,-38082000.0,-45917000.0
NetIncomeCommonStockholders,-23535000.0,-94467000.0,-38082000.0,-45917000.0
NetIncome,-23535000.0,-94467000.0,-38082000.0,-45917000.0
NetIncomeIncludingNoncontrollingInterests,-23535000.0,-94467000.0,-38082000.0,-45917000.0
NetIncomeContinuousOperations,-23535000.0,-94467000.0,-38082000.0,-45917000.0
TaxProvision,1254000.0,1465000.0,1314000.0,1072000.0
PretaxIncome,-22281000.0,-93002000.0,-36768000.0,-44845000.0
OtherIncomeExpense,115000.0,-51827000.0,-857000.0,-1602000.0
OtherNonOperatingIncomeExpenses,115000.0,-1527000.0,-857000.0,-1602000.0
SpecialIncomeCharges,0.0,-50300000.0,,0.0
OtherSpecialCharges,,50300000.0,,
NetNonOperatingInterestIncomeExpense,16816000.0,14997000.0,11361000.0,7448000.0
InterestExpenseNonOperating,1138000.0,1539000.0,2126000.0,875000.0
InterestIncomeNonOperating,17954000.0,16536000.0,13487000.0,8323000.0
OperatingIncome,-39212000.0,-56172000.0,-47272000.0,-50691000.0
OperatingExpense,296746000.0,289445000.0,267015000.0,257603000.0
ResearchAndDevelopment,90593000.0,89610000.0,81539000.0,79703000.0
SellingGeneralAndAdministration,206153000.0,199835000.0,185476000.0,177900000.0
SellingAndMarketingExpense,150214000.0,146688000.0,137001000.0,132050000.0
GeneralAndAdministrativeExpense,55939000.0,53147000.0,48475000.0,45850000.0
OtherGandA,55939000.0,53147000.0,48475000.0,45850000.0
GrossProfit,257534000.0,233273000.0,219743000.0,206912000.0
CostOfRevenue,78069000.0,75221000.0,70432000.0,67788000.0
TotalRevenue,335603000.0,308494000.0,290175000.0,274700000.0
OperatingRevenue,335603000.0,308494000.0,290175000.0,274700000.0
