,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-32130000.0,-31396000.0,-61617021.276596,-4028000.0,-6300000.0
TaxRateForCalcs,0.306,0.334,0.233398,0.106,0.21
NormalizedEBITDA,2270000000.0,2110000000.0,2681000000.0,2259000000.0,2214000000.0
TotalUnusualItems,-105000000.0,-94000000.0,-264000000.0,-38000000.0,-30000000.0
TotalUnusualItemsExcludingGoodwill,-105000000.0,-94000000.0,-264000000.0,-38000000.0,-30000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,909000000.0,791000000.0,1179000000.0,1222000000.0,427000000.0
ReconciledDepreciation,672000000.0,672000000.0,679000000.0,679000000.0,671000000.0
ReconciledCostOfRevenue,2514000000.0,2385000000.0,2723000000.0,2441000000.0,2285000000.0
EBITDA,2165000000.0,2016000000.0,2417000000.0,2221000000.0,2184000000.0
EBIT,1493000000.0,1344000000.0,1738000000.0,1542000000.0,1513000000.0
NetInterestIncome,-180000000.0,-148000000.0,-187000000.0,-167000000.0,-118000000.0
InterestExpense,180000000.0,148000000.0,187000000.0,167000000.0,118000000.0
NormalizedIncome,981870000.0,853604000.0,1381382978.723404,1255972000.0,450700000.0
NetIncomeFromContinuingAndDiscontinuedOperation,909000000.0,791000000.0,1179000000.0,1222000000.0,427000000.0
TotalExpenses,6539000000.0,6339000000.0,6715000000.0,6298000000.0,6152000000.0
TotalOperatingIncomeAsReported,1340000000.0,1268000000.0,1565000000.0,1392000000.0,1404000000.0
DilutedAverageShares,1331900000.0,1333800000.0,1332800000.0,1332000000.0,1332000000.0
BasicAverageShares,1330200000.0,1330500000.0,1330400000.0,1330200000.0,1329400000.0
DilutedEPS,0.68,0.59,0.88,0.92,0.32
BasicEPS,0.68,0.59,0.89,0.92,0.32
DilutedNIAvailtoComStockholders,909000000.0,791000000.0,1179000000.0,1222000000.0,427000000.0
NetIncomeCommonStockholders,909000000.0,791000000.0,1179000000.0,1222000000.0,427000000.0
NetIncome,909000000.0,791000000.0,1179000000.0,1222000000.0,427000000.0
MinorityInterests,-2000000.0,-6000000.0,-9000000.0,-6000000.0,-8000000.0
NetIncomeIncludingNoncontrollingInterests,911000000.0,797000000.0,1189000000.0,1229000000.0,435000000.0
NetIncomeContinuousOperations,911000000.0,796000000.0,1189000000.0,1229000000.0,435000000.0
TaxProvision,402000000.0,400000000.0,362000000.0,146000000.0,959000000.0
PretaxIncome,1313000000.0,1196000000.0,1551000000.0,1375000000.0,1395000000.0
OtherIncomeExpense,49000000.0,-18000000.0,-91000000.0,111000000.0,79000000.0
OtherNonOperatingIncomeExpenses,154000000.0,76000000.0,173000000.0,149000000.0,109000000.0
SpecialIncomeCharges,-105000000.0,-94000000.0,-264000000.0,-38000000.0,-30000000.0
OtherSpecialCharges,65000000.0,40000000.0,,,
RestructuringAndMergernAcquisition,40000000.0,54000000.0,294000000.0,38000000.0,30000000.0
NetNonOperatingInterestIncomeExpense,-180000000.0,-148000000.0,-187000000.0,-167000000.0,-118000000.0
InterestExpenseNonOperating,180000000.0,148000000.0,187000000.0,167000000.0,118000000.0
OperatingIncome,1445000000.0,1363000000.0,1830000000.0,1429000000.0,1433000000.0
OperatingExpense,3778000000.0,3711000000.0,3736000000.0,3609000000.0,3617000000.0
OtherOperatingExpenses,-31000000.0,1000000.0,56000000.0,-125000000.0,-97000000.0
DepreciationAmortizationDepletionIncomeStatement,425000000.0,429000000.0,423000000.0,431000000.0,421000000.0
DepreciationAndAmortizationInIncomeStatement,425000000.0,429000000.0,423000000.0,431000000.0,421000000.0
Amortization,425000000.0,429000000.0,423000000.0,431000000.0,421000000.0
AmortizationOfIntangiblesIncomeStatement,425000000.0,429000000.0,423000000.0,431000000.0,421000000.0
ResearchAndDevelopment,698000000.0,668000000.0,641000000.0,688000000.0,676000000.0
SellingGeneralAndAdministration,2686000000.0,2613000000.0,2616000000.0,2615000000.0,2617000000.0
GrossProfit,5223000000.0,5074000000.0,5566000000.0,5038000000.0,5050000000.0
CostOfRevenue,2761000000.0,2628000000.0,2979000000.0,2689000000.0,2535000000.0
TotalRevenue,7984000000.0,7702000000.0,8545000000.0,7727000000.0,7585000000.0
OperatingRevenue,7984000000.0,7702000000.0,8545000000.0,7727000000.0,7585000000.0
