,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.012,0.21,0.21
NormalizedEBITDA,32328000.0,27772000.0,20662000.0,24609000.0
TotalUnusualItems,,,,0.0
TotalUnusualItemsExcludingGoodwill,,,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-614000.0,-896000.0,-20775000.0,-17773000.0
ReconciledDepreciation,26035000.0,25990000.0,25950000.0,28277000.0
ReconciledCostOfRevenue,61471000.0,58185000.0,55946000.0,53872000.0
EBITDA,32328000.0,27772000.0,20662000.0,24609000.0
EBIT,6293000.0,1782000.0,-5288000.0,-3668000.0
NetInterestIncome,-6666000.0,-4761000.0,-15188000.0,-12832000.0
InterestExpense,6666000.0,4761000.0,15188000.0,12832000.0
NormalizedIncome,-614000.0,-896000.0,-20775000.0,-17773000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-614000.0,-896000.0,-20775000.0,-17773000.0
TotalExpenses,168448000.0,168270000.0,166424000.0,165466000.0
TotalOperatingIncomeAsReported,6293000.0,1782000.0,-5288000.0,-3668000.0
DilutedAverageShares,188805421.0,188277209.0,190042673.0,192903016.0
BasicAverageShares,188805421.0,188277209.0,190042673.0,192903016.0
DilutedEPS,-0.003252,-0.004759,-0.11,-0.09
BasicEPS,-0.003252,-0.004759,-0.11,-0.09
DilutedNIAvailtoComStockholders,-614000.0,-896000.0,-20775000.0,-17773000.0
NetIncomeCommonStockholders,-614000.0,-896000.0,-20775000.0,-17773000.0
OtherunderPreferredStockDividend,,,,0.0
NetIncome,-614000.0,-896000.0,-20775000.0,-17773000.0
NetIncomeIncludingNoncontrollingInterests,-614000.0,-896000.0,-20775000.0,-17773000.0
NetIncomeContinuousOperations,-614000.0,-896000.0,-20775000.0,-17773000.0
TaxProvision,241000.0,-2083000.0,299000.0,1273000.0
PretaxIncome,-373000.0,-2979000.0,-20476000.0,-16500000.0
SpecialIncomeCharges,,,,0.0
NetNonOperatingInterestIncomeExpense,-6666000.0,-4761000.0,-15188000.0,-12832000.0
InterestExpenseNonOperating,6666000.0,4761000.0,15188000.0,12832000.0
OperatingIncome,6293000.0,1782000.0,-5288000.0,-3668000.0
OperatingExpense,106977000.0,110085000.0,110478000.0,111594000.0
DepreciationAmortizationDepletionIncomeStatement,26035000.0,25990000.0,25950000.0,28277000.0
DepreciationAndAmortizationInIncomeStatement,26035000.0,25990000.0,25950000.0,28277000.0
ResearchAndDevelopment,19318000.0,18331000.0,18703000.0,18054000.0
SellingGeneralAndAdministration,61624000.0,65764000.0,65825000.0,65263000.0
SellingAndMarketingExpense,30086000.0,30675000.0,30899000.0,29528000.0
GeneralAndAdministrativeExpense,31538000.0,35089000.0,34926000.0,35735000.0
OtherGandA,31538000.0,35089000.0,34926000.0,35735000.0
GrossProfit,113270000.0,111867000.0,105190000.0,107926000.0
CostOfRevenue,61471000.0,58185000.0,55946000.0,53872000.0
TotalRevenue,174741000.0,170052000.0,161136000.0,161798000.0
OperatingRevenue,169478000.0,164760000.0,155608000.0,154867000.0
