,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-3278000.0,-34122000.0,-8460000.0,20263271.939328,-215880000.0
TaxRateForCalcs,0.149,0.363,0.18,0.343445,0.21
NormalizedEBITDA,2395000000.0,1991000000.0,1966000000.0,2105000000.0,2586000000.0
TotalUnusualItems,-22000000.0,-94000000.0,-47000000.0,59000000.0,-1028000000.0
TotalUnusualItemsExcludingGoodwill,-22000000.0,-94000000.0,-47000000.0,59000000.0,-1028000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,1006000000.0,462000000.0,583000000.0,614000000.0,245000000.0
ReconciledDepreciation,822000000.0,831000000.0,809000000.0,854000000.0,832000000.0
ReconciledCostOfRevenue,17103000000.0,17547000000.0,15904000000.0,19283000000.0,19014000000.0
EBITDA,2373000000.0,1897000000.0,1919000000.0,2164000000.0,1558000000.0
EBIT,1551000000.0,1066000000.0,1110000000.0,1310000000.0,726000000.0
NetInterestIncome,-283000000.0,-286000000.0,-317000000.0,-339000000.0,-251000000.0
InterestExpense,371000000.0,352000000.0,405000000.0,387000000.0,272000000.0
InterestIncome,88000000.0,66000000.0,88000000.0,48000000.0,21000000.0
NormalizedIncome,1024722000.0,521878000.0,621540000.0,575263271.939328,1057120000.0
NetIncomeFromContinuingAndDiscontinuedOperation,1006000000.0,462000000.0,583000000.0,614000000.0,245000000.0
TotalExpenses,20765000000.0,21769000000.0,19853000000.0,23850000000.0,22959000000.0
TotalOperatingIncomeAsReported,1486000000.0,1165000000.0,1069000000.0,1189000000.0,1762000000.0
DilutedAverageShares,740000000.0,738000000.0,737000000.0,735000000.0,743000000.0
BasicAverageShares,722000000.0,726000000.0,724000000.0,716000000.0,728000000.0
DilutedEPS,1.36,0.63,0.79,0.84,0.33
BasicEPS,1.39,0.64,0.81,0.86,0.34
DilutedNIAvailtoComStockholders,1006000000.0,462000000.0,583000000.0,614000000.0,245000000.0
NetIncomeCommonStockholders,1006000000.0,462000000.0,583000000.0,614000000.0,245000000.0
NetIncome,1006000000.0,462000000.0,583000000.0,614000000.0,245000000.0
MinorityInterests,2000000.0,7000000.0,5000000.0,8000000.0,4000000.0
NetIncomeIncludingNoncontrollingInterests,1004000000.0,455000000.0,578000000.0,606000000.0,241000000.0
NetIncomeDiscontinuousOperations,,,,0.0,0.0
NetIncomeContinuousOperations,1004000000.0,455000000.0,578000000.0,606000000.0,241000000.0
TaxProvision,176000000.0,259000000.0,127000000.0,317000000.0,213000000.0
PretaxIncome,1180000000.0,714000000.0,705000000.0,923000000.0,454000000.0
OtherIncomeExpense,-23000000.0,-165000000.0,-47000000.0,73000000.0,-1057000000.0
OtherNonOperatingIncomeExpenses,-1000000.0,-71000000.0,,14000000.0,-29000000.0
SpecialIncomeCharges,0.0,,,106000000.0,-1000000000.0
GainOnSaleOfBusiness,,,,0.0,0.0
OtherSpecialCharges,,,,-106000000.0,1000000000.0
GainOnSaleOfSecurity,-22000000.0,-94000000.0,-47000000.0,-47000000.0,-28000000.0
NetNonOperatingInterestIncomeExpense,-283000000.0,-286000000.0,-317000000.0,-339000000.0,-251000000.0
TotalOtherFinanceCost,,,-29000000.0,,
InterestExpenseNonOperating,371000000.0,352000000.0,405000000.0,387000000.0,272000000.0
InterestIncomeNonOperating,88000000.0,66000000.0,88000000.0,48000000.0,21000000.0
OperatingIncome,1486000000.0,1165000000.0,1069000000.0,1189000000.0,1762000000.0
OperatingExpense,3662000000.0,4222000000.0,3949000000.0,4567000000.0,3945000000.0
ResearchAndDevelopment,692000000.0,705000000.0,688000000.0,795000000.0,677000000.0
SellingGeneralAndAdministration,2970000000.0,3517000000.0,3261000000.0,3772000000.0,3268000000.0
GrossProfit,5148000000.0,5387000000.0,5018000000.0,5756000000.0,5707000000.0
CostOfRevenue,17103000000.0,17547000000.0,15904000000.0,19283000000.0,19014000000.0
TotalRevenue,22251000000.0,22934000000.0,20922000000.0,25039000000.0,24721000000.0
OperatingRevenue,22251000000.0,22934000000.0,20922000000.0,25039000000.0,24721000000.0
