,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,-907500.0,-393700.0,-187968.217934,-171600.0,1064800.0
TaxRateForCalcs,0.121,0.127,0.104427,0.132,0.121
NormalizedEBITDA,406000000.0,368900000.0,493600000.0,450800000.0,312400000.0
TotalUnusualItems,-7500000.0,-3100000.0,-1800000.0,-1300000.0,8800000.0
TotalUnusualItemsExcludingGoodwill,-7500000.0,-3100000.0,-1800000.0,-1300000.0,8800000.0
NetIncomeFromContinuingOperationNetMinorityInterest,212300000.0,194800000.0,315600000.0,286800000.0,187500000.0
ReconciledDepreciation,112500000.0,109800000.0,97100000.0,98300000.0,96800000.0
ReconciledCostOfRevenue,2177100000.0,2172900000.0,2166500000.0,2201500000.0,2043800000.0
EBITDA,398500000.0,365800000.0,491800000.0,449500000.0,321200000.0
EBIT,286000000.0,256000000.0,394700000.0,351200000.0,224400000.0
NetInterestIncome,-37100000.0,-29700000.0,-22100000.0,-19600000.0,-19800000.0
NormalizedIncome,218892500.0,197506300.0,317212031.782066,287928400.0,179764800.0
NetIncomeFromContinuingAndDiscontinuedOperation,212100000.0,194500000.0,315100000.0,286600000.0,187200000.0
TotalExpenses,2441300000.0,2474600000.0,2392700000.0,2435000000.0,2262100000.0
TotalOperatingIncomeAsReported,278500000.0,252900000.0,374500000.0,349900000.0,233200000.0
DilutedAverageShares,120800000.0,122000000.0,,122500000.0,123100000.0
BasicAverageShares,119900000.0,120900000.0,,121400000.0,122100000.0
DilutedEPS,1.76,1.59,,2.34,1.52
BasicEPS,1.77,1.61,,2.36,1.53
DilutedNIAvailtoComStockholders,212100000.0,194500000.0,315100000.0,286600000.0,187200000.0
NetIncomeCommonStockholders,212100000.0,194500000.0,315100000.0,286600000.0,187200000.0
NetIncome,212100000.0,194500000.0,315100000.0,286600000.0,187200000.0
NetIncomeIncludingNoncontrollingInterests,212100000.0,194500000.0,315100000.0,286600000.0,187200000.0
NetIncomeDiscontinuousOperations,-200000.0,-300000.0,-500000.0,-200000.0,-300000.0
NetIncomeContinuousOperations,212300000.0,194800000.0,315600000.0,286800000.0,187500000.0
TaxProvision,29100000.0,28400000.0,36800000.0,43500000.0,25900000.0
PretaxIncome,241400000.0,223200000.0,352400000.0,330300000.0,213400000.0
OtherIncomeExpense,-7500000.0,-3100000.0,-1800000.0,-1300000.0,8800000.0
SpecialIncomeCharges,-7500000.0,-3100000.0,-1800000.0,-1300000.0,8800000.0
GainOnSaleOfPPE,-4900000.0,-4900000.0,-900000.0,2300000.0,8800000.0
OtherSpecialCharges,2600000.0,-2100000.0,,,
WriteOff,,,0.0,2100000.0,0.0
ImpairmentOfCapitalAssets,0.0,300000.0,900000.0,1500000.0,0.0
NetNonOperatingInterestIncomeExpense,-37100000.0,-29700000.0,-22100000.0,-19600000.0,-19800000.0
TotalOtherFinanceCost,37100000.0,29700000.0,,19600000.0,19800000.0
OperatingIncome,286000000.0,256000000.0,376300000.0,351200000.0,224400000.0
OperatingExpense,264200000.0,301700000.0,226200000.0,233500000.0,218300000.0
DepreciationAmortizationDepletionIncomeStatement,112500000.0,109800000.0,97100000.0,98300000.0,96800000.0
DepreciationAndAmortizationInIncomeStatement,112500000.0,109800000.0,97100000.0,98300000.0,96800000.0
SellingGeneralAndAdministration,151700000.0,191900000.0,129100000.0,135200000.0,121500000.0
SellingAndMarketingExpense,36900000.0,38600000.0,28700000.0,28200000.0,31100000.0
GeneralAndAdministrativeExpense,114800000.0,153300000.0,100400000.0,107000000.0,90400000.0
OtherGandA,114800000.0,153300000.0,100400000.0,107000000.0,90400000.0
GrossProfit,550200000.0,557700000.0,602500000.0,584700000.0,442700000.0
CostOfRevenue,2177100000.0,2172900000.0,2166500000.0,2201500000.0,2043800000.0
TotalRevenue,2727300000.0,2730600000.0,2769000000.0,2786200000.0,2486500000.0
OperatingRevenue,2727300000.0,2730600000.0,2769000000.0,2786200000.0,2486500000.0
