,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.207,0.4,0.21,0.115,0.275
NormalizedEBITDA,357000000.0,385000000.0,388000000.0,1308000000.0,-4665000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-67000000.0,-180000000.0,118000000.0,703000000.0,-3721000000.0
ReconciledDepreciation,616000000.0,605000000.0,597000000.0,560000000.0,495000000.0
ReconciledCostOfRevenue,29937000000.0,28947000000.0,28826000000.0,27807000000.0,26429000000.0
EBITDA,357000000.0,385000000.0,388000000.0,1308000000.0,-4665000000.0
EBIT,-259000000.0,-220000000.0,-209000000.0,748000000.0,-5160000000.0
NetInterestIncome,-99000000.0,-155000000.0,-173000000.0,-141000000.0,-110000000.0
InterestExpense,99000000.0,155000000.0,173000000.0,141000000.0,110000000.0
NormalizedIncome,-67000000.0,-180000000.0,118000000.0,703000000.0,-3721000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-67000000.0,-180000000.0,118000000.0,703000000.0,-3721000000.0
TotalExpenses,36788000000.0,35937000000.0,35949000000.0,34741000000.0,39587000000.0
TotalOperatingIncomeAsReported,-39000000.0,-451000000.0,-477000000.0,197000000.0,-6151000000.0
DilutedAverageShares,863000000.0,,863800000.0,863400000.0,863600000.0
BasicAverageShares,863000000.0,,863100000.0,862600000.0,863600000.0
DilutedEPS,-0.08,,0.14,0.81,-4.31
BasicEPS,-0.08,,0.14,0.81,-4.31
DilutedNIAvailtoComStockholders,-67000000.0,-180000000.0,118000000.0,703000000.0,-3721000000.0
NetIncomeCommonStockholders,-67000000.0,-180000000.0,118000000.0,703000000.0,-3721000000.0
NetIncome,-67000000.0,-180000000.0,118000000.0,703000000.0,-3721000000.0
MinorityInterests,210000000.0,28000000.0,166000000.0,159000000.0,94000000.0
NetIncomeIncludingNoncontrollingInterests,-278000000.0,-208000000.0,-48000000.0,544000000.0,-3816000000.0
NetIncomeContinuousOperations,-278000000.0,-209000000.0,-48000000.0,543000000.0,-3816000000.0
EarningsFromEquityInterestNetOfTax,6000000.0,15000000.0,4000000.0,6000000.0,7000000.0
TaxProvision,-74000000.0,-151000000.0,-330000000.0,70000000.0,-1447000000.0
PretaxIncome,-358000000.0,-375000000.0,-382000000.0,607000000.0,-5270000000.0
OtherIncomeExpense,-178000000.0,296000000.0,326000000.0,627000000.0,1045000000.0
OtherNonOperatingIncomeExpenses,-220000000.0,231000000.0,268000000.0,552000000.0,992000000.0
EarningsFromEquityInterest,42000000.0,65000000.0,58000000.0,75000000.0,53000000.0
NetNonOperatingInterestIncomeExpense,-99000000.0,-155000000.0,-173000000.0,-141000000.0,-110000000.0
InterestExpenseNonOperating,99000000.0,155000000.0,173000000.0,141000000.0,110000000.0
OperatingIncome,-80000000.0,-514000000.0,-535000000.0,121000000.0,-6205000000.0
OperatingExpense,6851000000.0,6990000000.0,7123000000.0,6934000000.0,13158000000.0
SellingGeneralAndAdministration,6851000000.0,6990000000.0,7123000000.0,6934000000.0,13158000000.0
GrossProfit,6771000000.0,6476000000.0,6588000000.0,7055000000.0,6953000000.0
CostOfRevenue,29937000000.0,28947000000.0,28826000000.0,27807000000.0,26429000000.0
TotalRevenue,36707000000.0,35422000000.0,35415000000.0,34862000000.0,33382000000.0
OperatingRevenue,36707000000.0,35422000000.0,35415000000.0,34862000000.0,33382000000.0
