,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-15540.0,-893550.0,0.0,0.0,0.0
TaxRateForCalcs,0.21,0.21,0.21,0.21,0.21
NormalizedEBITDA,-58986000.0,-73696000.0,-96086000.0,-81148000.0,-88343000.0
TotalUnusualItems,-74000.0,-4255000.0,,,0.0
TotalUnusualItemsExcludingGoodwill,-74000.0,-4255000.0,,,0.0
NetIncomeFromContinuingOperationNetMinorityInterest,-70304000.0,-89538000.0,-106869000.0,-93680000.0,-98858000.0
ReconciledDepreciation,9926000.0,9508000.0,9115000.0,9624000.0,9303000.0
ReconciledCostOfRevenue,43765000.0,44667000.0,42583000.0,39771000.0,41006000.0
EBITDA,-59060000.0,-77951000.0,-96086000.0,-81148000.0,-88343000.0
EBIT,-68986000.0,-87459000.0,-105201000.0,-90772000.0,-97646000.0
NetInterestIncome,11876000.0,10884000.0,9928000.0,9301000.0,6580000.0
InterestExpense,1000.0,605000.0,607000.0,605000.0,613000.0
InterestIncome,11877000.0,11489000.0,10535000.0,9906000.0,7193000.0
NormalizedIncome,-70245540.0,-86176550.0,-106869000.0,-93680000.0,-98858000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-70304000.0,-89538000.0,-106869000.0,-93680000.0,-98858000.0
TotalExpenses,245559000.0,245523000.0,248770000.0,226126000.0,219381000.0
TotalOperatingIncomeAsReported,-81468000.0,-100357000.0,-115377000.0,-100030000.0,-104058000.0
DilutedAverageShares,296650848.0,293170401.0,288300705.0,283545048.0,280635022.0
BasicAverageShares,296650848.0,293170401.0,288300705.0,283545048.0,280635022.0
DilutedEPS,-0.24,-0.31,-0.37,-0.33,-0.35
BasicEPS,-0.24,-0.31,-0.37,-0.33,-0.35
DilutedNIAvailtoComStockholders,-70304000.0,-89538000.0,-106869000.0,-93680000.0,-98858000.0
NetIncomeCommonStockholders,-70304000.0,-89538000.0,-106869000.0,-93680000.0,-98858000.0
NetIncome,-70304000.0,-89538000.0,-106869000.0,-93680000.0,-98858000.0
NetIncomeIncludingNoncontrollingInterests,-70304000.0,-89538000.0,-106869000.0,-93680000.0,-98858000.0
NetIncomeContinuousOperations,-70304000.0,-89538000.0,-106869000.0,-93680000.0,-98858000.0
TaxProvision,1317000.0,1474000.0,1061000.0,2303000.0,599000.0
PretaxIncome,-68987000.0,-88064000.0,-105808000.0,-91377000.0,-98259000.0
OtherIncomeExpense,531000.0,-2846000.0,-359000.0,-648000.0,-781000.0
OtherNonOperatingIncomeExpenses,605000.0,1409000.0,-359000.0,-648000.0,-781000.0
SpecialIncomeCharges,-74000.0,-4255000.0,,,0.0
RestructuringAndMergernAcquisition,74000.0,4255000.0,,,0.0
NetNonOperatingInterestIncomeExpense,11876000.0,10884000.0,9928000.0,9301000.0,6580000.0
InterestExpenseNonOperating,1000.0,605000.0,607000.0,605000.0,613000.0
InterestIncomeNonOperating,11877000.0,11489000.0,10535000.0,9906000.0,7193000.0
OperatingIncome,-81394000.0,-96102000.0,-115377000.0,-100030000.0,-104058000.0
OperatingExpense,201794000.0,200856000.0,206187000.0,186355000.0,178375000.0
ResearchAndDevelopment,52306000.0,54161000.0,55263000.0,53904000.0,52234000.0
SellingGeneralAndAdministration,149488000.0,146695000.0,150924000.0,132451000.0,126141000.0
SellingAndMarketingExpense,98249000.0,98262000.0,99171000.0,87254000.0,83953000.0
GeneralAndAdministrativeExpense,51239000.0,48433000.0,51753000.0,45197000.0,42188000.0
OtherGandA,51239000.0,48433000.0,51753000.0,45197000.0,42188000.0
SalariesAndWages,,35446000.0,36586000.0,,
GrossProfit,120400000.0,104754000.0,90810000.0,86325000.0,74317000.0
CostOfRevenue,43765000.0,44667000.0,42583000.0,39771000.0,41006000.0
TotalRevenue,164165000.0,149421000.0,133393000.0,126096000.0,115323000.0
OperatingRevenue,164165000.0,149421000.0,133393000.0,126096000.0,115323000.0
