,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,,1200000.0,1100000.0,220000.0,-3821357.943309
TaxRateForCalcs,,0.2,0.22,0.22,0.224786
NormalizedEBITDA,,1982000000.0,1891000000.0,1841000000.0,1777000000.0
TotalUnusualItems,,6000000.0,5000000.0,1000000.0,-17000000.0
TotalUnusualItemsExcludingGoodwill,,6000000.0,5000000.0,1000000.0,-17000000.0
NetIncomeFromContinuingOperationNetMinorityInterest,,1403000000.0,1295000000.0,1247000000.0,1176000000.0
ReconciledDepreciation,,218000000.0,220000000.0,212000000.0,215000000.0
ReconciledCostOfRevenue,,404000000.0,394000000.0,398000000.0,395000000.0
EBITDA,,1988000000.0,1896000000.0,1842000000.0,1760000000.0
EBIT,,1770000000.0,1676000000.0,1630000000.0,1545000000.0
NetInterestIncome,,-27000000.0,-26000000.0,-32000000.0,33000000.0
InterestExpense,,27000000.0,26000000.0,32000000.0,28000000.0
NormalizedIncome,,1398200000.0,1291100000.0,1246220000.0,1189178642.056691
NetIncomeFromContinuingAndDiscontinuedOperation,,1403000000.0,1295000000.0,1247000000.0,1176000000.0
TotalExpenses,,3193000000.0,3192000000.0,3069000000.0,3020000000.0
TotalOperatingIncomeAsReported,,1697000000.0,1624000000.0,1586000000.0,1505000000.0
DilutedAverageShares,459000000.0,459000000.0,459000000.0,460000000.0,466000000.0
BasicAverageShares,455000000.0,456000000.0,458000000.0,459000000.0,465000000.0
DilutedEPS,3.23,3.05,2.82,2.71,2.53
BasicEPS,3.26,3.07,2.83,2.72,2.53
DilutedNIAvailtoComStockholders,,1403000000.0,1295000000.0,1247000000.0,1176000000.0
NetIncomeCommonStockholders,,1403000000.0,1295000000.0,1247000000.0,1176000000.0
NetIncome,,1403000000.0,1295000000.0,1247000000.0,1176000000.0
NetIncomeIncludingNoncontrollingInterests,,1403000000.0,1295000000.0,1247000000.0,1176000000.0
NetIncomeContinuousOperations,,1403000000.0,1295000000.0,1247000000.0,1176000000.0
TaxProvision,,340000000.0,355000000.0,351000000.0,341000000.0
PretaxIncome,,1743000000.0,1650000000.0,1598000000.0,1517000000.0
OtherIncomeExpense,,73000000.0,52000000.0,44000000.0,-21000000.0
OtherNonOperatingIncomeExpenses,,67000000.0,47000000.0,43000000.0,-4000000.0
GainOnSaleOfSecurity,,6000000.0,5000000.0,1000000.0,-17000000.0
NetNonOperatingInterestIncomeExpense,,-27000000.0,-26000000.0,-32000000.0,33000000.0
InterestExpenseNonOperating,,27000000.0,26000000.0,32000000.0,28000000.0
OperatingIncome,,1697000000.0,1624000000.0,1586000000.0,1505000000.0
OperatingExpense,,2613000000.0,2620000000.0,2501000000.0,2452000000.0
DepreciationAmortizationDepletionIncomeStatement,,42000000.0,42000000.0,42000000.0,42000000.0
DepreciationAndAmortizationInIncomeStatement,,42000000.0,42000000.0,42000000.0,42000000.0
Amortization,,42000000.0,42000000.0,42000000.0,42000000.0
AmortizationOfIntangiblesIncomeStatement,,42000000.0,42000000.0,42000000.0,42000000.0
ResearchAndDevelopment,,881000000.0,876000000.0,827000000.0,773000000.0
SellingGeneralAndAdministration,,1690000000.0,1702000000.0,1632000000.0,1637000000.0
SellingAndMarketingExpense,,1337000000.0,1345000000.0,1301000000.0,1297000000.0
GeneralAndAdministrativeExpense,,353000000.0,357000000.0,331000000.0,340000000.0
OtherGandA,,353000000.0,357000000.0,331000000.0,340000000.0
GrossProfit,,4310000000.0,4244000000.0,4087000000.0,3957000000.0
CostOfRevenue,,580000000.0,572000000.0,568000000.0,568000000.0
TotalRevenue,,4890000000.0,4816000000.0,4655000000.0,4525000000.0
OperatingRevenue,,4890000000.0,4816000000.0,4655000000.0,4525000000.0
