,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.0,0.0,0.0,0.0,0.0
NormalizedEBITDA,-28250000.0,-29356000.0,-31867000.0,-27343000.0,-25393000.0
TotalUnusualItems,-1299000.0,456000.0,327000.0,597000.0,-317000.0
TotalUnusualItemsExcludingGoodwill,-1299000.0,456000.0,327000.0,597000.0,-317000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-27650000.0,-25317000.0,-26305000.0,-21303000.0,-22257000.0
ReconciledDepreciation,197000.0,193000.0,188000.0,199000.0,173000.0
EBITDA,-29549000.0,-28900000.0,-31540000.0,-26746000.0,-25710000.0
EBIT,-29746000.0,-29093000.0,-31728000.0,-26945000.0,-25883000.0
NetInterestIncome,776000.0,923000.0,808000.0,732000.0,449000.0
InterestIncome,776000.0,923000.0,808000.0,732000.0,449000.0
NormalizedIncome,-26351000.0,-25773000.0,-26632000.0,-21900000.0,-21940000.0
NetIncomeFromContinuingAndDiscontinuedOperation,-27650000.0,-25317000.0,-26305000.0,-21303000.0,-22257000.0
TotalExpenses,29746000.0,29093000.0,31728000.0,26945000.0,25883000.0
TotalOperatingIncomeAsReported,-29746000.0,-29093000.0,-31728000.0,-26945000.0,-25883000.0
DilutedAverageShares,34565955.0,34414226.0,34342664.0,28278453.0,24595039.0
BasicAverageShares,34565955.0,34414226.0,34342664.0,28278453.0,24595039.0
DilutedEPS,-0.8,-0.74,-0.77,-0.75,-0.9
BasicEPS,-0.8,-0.74,-0.77,-0.75,-0.9
DilutedNIAvailtoComStockholders,-27650000.0,-25317000.0,-26305000.0,-21303000.0,-22257000.0
NetIncomeCommonStockholders,-27650000.0,-25317000.0,-26305000.0,-21303000.0,-22257000.0
NetIncome,-27650000.0,-25317000.0,-26305000.0,-21303000.0,-22257000.0
NetIncomeIncludingNoncontrollingInterests,-27650000.0,-25317000.0,-26305000.0,-21303000.0,-22257000.0
NetIncomeContinuousOperations,-27650000.0,-25317000.0,-26305000.0,-21303000.0,-22257000.0
PretaxIncome,-27650000.0,-25317000.0,-26305000.0,-21303000.0,-22257000.0
OtherIncomeExpense,1320000.0,2853000.0,4615000.0,4910000.0,3177000.0
OtherNonOperatingIncomeExpenses,2619000.0,2397000.0,4288000.0,4313000.0,3494000.0
GainOnSaleOfSecurity,-1299000.0,456000.0,327000.0,597000.0,-317000.0
NetNonOperatingInterestIncomeExpense,776000.0,923000.0,808000.0,732000.0,449000.0
InterestIncomeNonOperating,776000.0,923000.0,808000.0,732000.0,449000.0
OperatingIncome,-29746000.0,-29093000.0,-31728000.0,-26945000.0,-25883000.0
OperatingExpense,29746000.0,29093000.0,31728000.0,26945000.0,25883000.0
ResearchAndDevelopment,19089000.0,19307000.0,23951000.0,20063000.0,18077000.0
SellingGeneralAndAdministration,10657000.0,9786000.0,7777000.0,6882000.0,7806000.0
GeneralAndAdministrativeExpense,10657000.0,9786000.0,7777000.0,6882000.0,7806000.0
OtherGandA,10657000.0,9786000.0,7777000.0,6882000.0,7806000.0
TotalRevenue,0.0,0.0,0.0,0.0,0.0
OperatingRevenue,0.0,0.0,0.0,0.0,0.0
