,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-53088.0,-210210.0,-47250.0,0.0,-45990.0
TaxRateForCalcs,0.168,0.21,0.21,0.21,0.21
NormalizedEBITDA,-3439000.0,-13871000.0,-6763000.0,501000.0,-2273000.0
TotalUnusualItems,-316000.0,-1001000.0,-225000.0,,-219000.0
TotalUnusualItemsExcludingGoodwill,-316000.0,-1001000.0,-225000.0,,-219000.0
NetIncomeFromContinuingOperationNetMinorityInterest,-6397000.0,-19364000.0,-12107000.0,-3793000.0,-7341000.0
ReconciledDepreciation,2769000.0,3092000.0,3257000.0,3597000.0,4088000.0
ReconciledCostOfRevenue,83986000.0,70195000.0,68953000.0,119780000.0,95764000.0
EBITDA,-3755000.0,-14872000.0,-6988000.0,501000.0,-2492000.0
EBIT,-6524000.0,-17964000.0,-10245000.0,-3096000.0,-6580000.0
NetInterestIncome,-1163000.0,-750000.0,-502000.0,-509000.0,-704000.0
InterestExpense,1163000.0,750000.0,502000.0,509000.0,704000.0
NormalizedIncome,-6134088.0,-18573210.0,-11929250.0,-3793000.0,-7167990.0
NetIncomeFromContinuingAndDiscontinuedOperation,-6397000.0,-19364000.0,-12107000.0,-3793000.0,-7341000.0
TotalExpenses,122700000.0,106594000.0,106987000.0,163602000.0,137403000.0
TotalOperatingIncomeAsReported,-6651000.0,-18091000.0,-10337000.0,-3196000.0,-6660000.0
DilutedAverageShares,12921000.0,12857000.0,12778000.0,12754000.0,12754000.0
BasicAverageShares,12921000.0,12857000.0,12778000.0,12754000.0,12754000.0
DilutedEPS,-0.5,-1.51,-0.95,-0.3,-0.58
BasicEPS,-0.5,-1.51,-0.95,-0.3,-0.58
DilutedNIAvailtoComStockholders,-6397000.0,-19364000.0,-12107000.0,-3793000.0,-7341000.0
NetIncomeCommonStockholders,-6397000.0,-19364000.0,-12107000.0,-3793000.0,-7341000.0
NetIncome,-6397000.0,-19364000.0,-12107000.0,-3793000.0,-7341000.0
NetIncomeIncludingNoncontrollingInterests,-6397000.0,-19364000.0,-12107000.0,-3793000.0,-7341000.0
NetIncomeContinuousOperations,-6397000.0,-19364000.0,-12107000.0,-3793000.0,-7341000.0
TaxProvision,-1290000.0,650000.0,1360000.0,188000.0,57000.0
PretaxIncome,-7687000.0,-18714000.0,-10747000.0,-3605000.0,-7284000.0
OtherIncomeExpense,-189000.0,-874000.0,-133000.0,-1971000.0,-139000.0
OtherNonOperatingIncomeExpenses,127000.0,127000.0,92000.0,100000.0,80000.0
SpecialIncomeCharges,-316000.0,-1001000.0,-225000.0,,-219000.0
ImpairmentOfCapitalAssets,316000.0,1001000.0,225000.0,,219000.0
NetNonOperatingInterestIncomeExpense,-1163000.0,-750000.0,-502000.0,-509000.0,-704000.0
InterestExpenseNonOperating,1163000.0,750000.0,502000.0,509000.0,704000.0
OperatingIncome,-6335000.0,-17090000.0,-10112000.0,-1125000.0,-6441000.0
OperatingExpense,36988000.0,34529000.0,35983000.0,41410000.0,39128000.0
OtherOperatingExpenses,16104000.0,14090000.0,14738000.0,18187000.0,16757000.0
DepreciationAmortizationDepletionIncomeStatement,1043000.0,1222000.0,1206000.0,1185000.0,1577000.0
DepreciationAndAmortizationInIncomeStatement,1043000.0,1222000.0,1206000.0,1185000.0,1577000.0
DepreciationIncomeStatement,1043000.0,1222000.0,1206000.0,1185000.0,1577000.0
SellingGeneralAndAdministration,19841000.0,19217000.0,20039000.0,22038000.0,20794000.0
GeneralAndAdministrativeExpense,19841000.0,19217000.0,20039000.0,22038000.0,20794000.0
SalariesAndWages,19841000.0,19217000.0,20039000.0,22038000.0,20794000.0
GrossProfit,30653000.0,17439000.0,25871000.0,40285000.0,32687000.0
CostOfRevenue,85712000.0,72065000.0,71004000.0,122192000.0,98275000.0
TotalRevenue,116365000.0,89504000.0,96875000.0,162477000.0,130962000.0
OperatingRevenue,116365000.0,89504000.0,96875000.0,162477000.0,130962000.0
