,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31
TaxEffectOfUnusualItems,-521677.61194,-3885000.0,10080.0,615967.621695,-1399230.0
TaxRateForCalcs,0.113433,0.21,0.21,0.083874,0.21
NormalizedEBITDA,117735000.0,51143000.0,-29038000.0,103258000.0,39818000.0
TotalUnusualItems,-4599000.0,-18500000.0,48000.0,7344000.0,-6663000.0
TotalUnusualItemsExcludingGoodwill,-4599000.0,-18500000.0,48000.0,7344000.0,-6663000.0
NetIncomeFromContinuingOperationNetMinorityInterest,70389000.0,-7115000.0,-67401000.0,74471000.0,-787000.0
ReconciledDepreciation,31647000.0,30223000.0,29690000.0,28164000.0,25719000.0
ReconciledCostOfRevenue,210091000.0,202078000.0,175960000.0,248890000.0,209715000.0
EBITDA,113136000.0,32643000.0,-28990000.0,110602000.0,33155000.0
EBIT,81489000.0,2420000.0,-58680000.0,82438000.0,7436000.0
NetInterestIncome,10073000.0,8534000.0,11604000.0,7891000.0,2852000.0
InterestExpense,2094000.0,1962000.0,1385000.0,1149000.0,1117000.0
InterestIncome,12167000.0,10496000.0,12989000.0,9040000.0,3969000.0
NormalizedIncome,74466322.38806,7500000.0,-67438920.0,67742967.621695,4476770.0
NetIncomeFromContinuingAndDiscontinuedOperation,70389000.0,-7115000.0,-67401000.0,74471000.0,-787000.0
TotalExpenses,688627000.0,678133000.0,661121000.0,745623000.0,666917000.0
TotalOperatingIncomeAsReported,74211000.0,-6228000.0,-71814000.0,64584000.0,9133000.0
DilutedAverageShares,330255000.0,309510000.0,305863000.0,339699000.0,300984000.0
BasicAverageShares,314153000.0,309510000.0,305863000.0,303614000.0,300984000.0
DilutedEPS,0.21,-0.02,-0.22,0.22,-0.002615
BasicEPS,0.22,-0.02,-0.22,0.25,-0.002615
DilutedNIAvailtoComStockholders,70389000.0,-7115000.0,-67401000.0,74471000.0,-787000.0
NetIncomeCommonStockholders,70389000.0,-7115000.0,-67401000.0,74471000.0,-787000.0
NetIncome,70389000.0,-7115000.0,-67401000.0,74471000.0,-787000.0
NetIncomeIncludingNoncontrollingInterests,70389000.0,-7115000.0,-67401000.0,74471000.0,-787000.0
NetIncomeContinuousOperations,70389000.0,-7115000.0,-67401000.0,74471000.0,-787000.0
TaxProvision,9006000.0,7573000.0,7336000.0,6818000.0,7106000.0
PretaxIncome,79395000.0,458000.0,-60065000.0,81289000.0,6319000.0
OtherIncomeExpense,-4889000.0,-18614000.0,145000.0,8814000.0,-5666000.0
OtherNonOperatingIncomeExpenses,-290000.0,-114000.0,97000.0,1470000.0,997000.0
SpecialIncomeCharges,0.0,-16766000.0,,,0.0
WriteOff,0.0,16766000.0,,,0.0
GainOnSaleOfSecurity,-4599000.0,-1734000.0,48000.0,7344000.0,-6663000.0
NetNonOperatingInterestIncomeExpense,10073000.0,8534000.0,11604000.0,7891000.0,2852000.0
InterestExpenseNonOperating,2094000.0,1962000.0,1385000.0,1149000.0,1117000.0
InterestIncomeNonOperating,12167000.0,10496000.0,12989000.0,9040000.0,3969000.0
OperatingIncome,74211000.0,10538000.0,-71814000.0,64584000.0,9133000.0
OperatingExpense,478536000.0,476055000.0,485161000.0,496733000.0,457202000.0
ResearchAndDevelopment,182100000.0,182492000.0,185331000.0,185557000.0,180008000.0
SellingGeneralAndAdministration,296436000.0,293563000.0,299830000.0,311176000.0,277194000.0
SellingAndMarketingExpense,231707000.0,232732000.0,232446000.0,246480000.0,212140000.0
GeneralAndAdministrativeExpense,64729000.0,60831000.0,67384000.0,64696000.0,65054000.0
OtherGandA,64729000.0,60831000.0,67384000.0,64696000.0,65054000.0
SalariesAndWages,,35553000.0,14115000.0,15081000.0,17350000.0
GrossProfit,552747000.0,486593000.0,413347000.0,561317000.0,466335000.0
CostOfRevenue,210091000.0,202078000.0,175960000.0,248890000.0,209715000.0
TotalRevenue,762838000.0,688671000.0,589307000.0,810207000.0,676050000.0
OperatingRevenue,762838000.0,688671000.0,589307000.0,810207000.0,676050000.0
