,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,0.0,0.0,0.0,0.0,0.0
TaxRateForCalcs,0.265,0.235,0.21,0.226,0.243
NormalizedEBITDA,548200000.0,586400000.0,157200000.0,588600000.0,648800000.0
NetIncomeFromContinuingOperationNetMinorityInterest,286200000.0,319700000.0,37500000.0,341700000.0,381900000.0
ReconciledDepreciation,99300000.0,96600000.0,92900000.0,91500000.0,92500000.0
ReconciledCostOfRevenue,2361500000.0,2080900000.0,2189900000.0,2247700000.0,2390600000.0
EBITDA,548200000.0,586400000.0,157200000.0,588600000.0,648800000.0
EBIT,448900000.0,489800000.0,64300000.0,497100000.0,556300000.0
NetInterestIncome,-113300000.0,-106000000.0,-108000000.0,-104200000.0,-100300000.0
InterestExpense,114100000.0,107100000.0,109300000.0,105300000.0,100900000.0
InterestIncome,800000.0,1100000.0,1300000.0,1100000.0,600000.0
NormalizedIncome,286200000.0,319700000.0,37500000.0,341700000.0,381900000.0
NetIncomeFromContinuingAndDiscontinuedOperation,286200000.0,319700000.0,37500000.0,341700000.0,381900000.0
TotalExpenses,2760000000.0,2415300000.0,2910300000.0,2590500000.0,2757200000.0
DilutedAverageShares,479800000.0,479800000.0,,479400000.0,480900000.0
BasicAverageShares,478700000.0,478200000.0,,477500000.0,479400000.0
DilutedEPS,0.6,0.67,,0.71,0.79
BasicEPS,0.6,0.67,,0.72,0.8
DilutedNIAvailtoComStockholders,286200000.0,319700000.0,37500000.0,341700000.0,381900000.0
NetIncomeCommonStockholders,286200000.0,319700000.0,37500000.0,341700000.0,381900000.0
NetIncome,286200000.0,319700000.0,37500000.0,341700000.0,381900000.0
MinorityInterests,0.0,-200000.0,1200000.0,-500000.0,-300000.0
NetIncomeIncludingNoncontrollingInterests,286200000.0,319900000.0,36300000.0,342200000.0,382200000.0
NetIncomeContinuousOperations,286200000.0,319900000.0,36300000.0,342200000.0,382200000.0
EarningsFromEquityInterestNetOfTax,54300000.0,35500000.0,63000000.0,50500000.0,49300000.0
TaxProvision,102900000.0,98300000.0,-18300000.0,100100000.0,122500000.0
PretaxIncome,334800000.0,382700000.0,-45000000.0,391800000.0,455400000.0
OtherIncomeExpense,,,6000000.0,6000000.0,6100000.0
OtherNonOperatingIncomeExpenses,,,6000000.0,6000000.0,6100000.0
NetNonOperatingInterestIncomeExpense,-113300000.0,-106000000.0,-108000000.0,-104200000.0,-100300000.0
InterestExpenseNonOperating,114100000.0,107100000.0,109300000.0,105300000.0,100900000.0
InterestIncomeNonOperating,800000.0,1100000.0,1300000.0,1100000.0,600000.0
OperatingIncome,448100000.0,488700000.0,63000000.0,496000000.0,555700000.0
OperatingExpense,398500000.0,334400000.0,720400000.0,342800000.0,366600000.0
OtherOperatingExpenses,,,-6000000.0,-6000000.0,-6100000.0
SellingGeneralAndAdministration,398500000.0,334400000.0,726400000.0,348800000.0,372700000.0
GeneralAndAdministrativeExpense,398500000.0,334400000.0,726400000.0,348800000.0,372700000.0
OtherGandA,398100000.0,334100000.0,726400000.0,348800000.0,372700000.0
SalariesAndWages,400000.0,300000.0,,,
GrossProfit,846600000.0,823100000.0,783400000.0,838800000.0,922300000.0
CostOfRevenue,2361500000.0,2080900000.0,2189900000.0,2247700000.0,2390600000.0
TotalRevenue,3208100000.0,2904000000.0,2973300000.0,3086500000.0,3312900000.0
OperatingRevenue,3208100000.0,2904000000.0,2973300000.0,3086500000.0,3312900000.0
