,2023-11-30,2023-08-31,2023-05-31,2023-02-28,2022-11-30
TaxEffectOfUnusualItems,,-13000017.6,-8729769.786853,-11935642.4,-8302346.804965
TaxRateForCalcs,,0.1816,0.237035,0.2332,0.165871
NormalizedEBITDA,,414733000.0,390502000.0,453866000.0,502147000.0
TotalUnusualItems,,-71586000.0,-36829000.0,-51182000.0,-50053000.0
TotalUnusualItemsExcludingGoodwill,,-71586000.0,-36829000.0,-51182000.0,-50053000.0
NetIncomeFromContinuingOperationNetMinorityInterest,,139262000.0,133087000.0,167020000.0,221231000.0
ReconciledDepreciation,,105285000.0,104954000.0,104678000.0,106722000.0
ReconciledCostOfRevenue,,12989342000.0,13098714000.0,14121804000.0,15188238000.0
EBITDA,,343147000.0,353673000.0,402684000.0,452094000.0
EBIT,,237862000.0,248719000.0,298006000.0,345372000.0
NetInterestIncome,,-67703000.0,-74285000.0,-80200000.0,-80148000.0
InterestExpense,,67703000.0,74285000.0,80200000.0,80148000.0
NormalizedIncome,,197847982.4,161186230.213147,206266357.6,262981653.195035
NetIncomeFromContinuingAndDiscontinuedOperation,,139262000.0,133087000.0,167020000.0,221231000.0
TotalExpenses,,13648796000.0,13772412000.0,14776027000.0,15863742000.0
TotalOperatingIncomeAsReported,,240233000.0,252883000.0,298162000.0,334162000.0
DilutedAverageShares,90371000.0,92881000.0,93643000.0,94539000.0,95102000.0
BasicAverageShares,90077000.0,92590000.0,93385000.0,94259000.0,94839000.0
DilutedEPS,2.06,1.49,1.41,1.75,2.31
BasicEPS,2.06,1.49,1.41,1.76,2.31
DilutedNIAvailtoComStockholders,,138263000.0,132089000.0,165722000.0,219549000.0
AverageDilutionEarnings,,3000.0,2000.0,3000.0,4000.0
NetIncomeCommonStockholders,,138260000.0,132087000.0,165719000.0,219545000.0
OtherunderPreferredStockDividend,,1002000.0,1000000.0,1301000.0,1686000.0
NetIncome,,139262000.0,133087000.0,167020000.0,221231000.0
NetIncomeIncludingNoncontrollingInterests,,139262000.0,133087000.0,167020000.0,221231000.0
NetIncomeContinuousOperations,,139262000.0,133087000.0,167020000.0,221231000.0
TaxProvision,,30897000.0,41347000.0,50786000.0,43993000.0
PretaxIncome,,170159000.0,174434000.0,217806000.0,265224000.0
OtherIncomeExpense,,-73957000.0,-40993000.0,-51338000.0,-38843000.0
OtherNonOperatingIncomeExpenses,,-2371000.0,-4164000.0,-156000.0,11210000.0
SpecialIncomeCharges,,-71586000.0,-36829000.0,-51182000.0,-50053000.0
RestructuringAndMergernAcquisition,,71586000.0,36829000.0,51182000.0,50053000.0
NetNonOperatingInterestIncomeExpense,,-67703000.0,-74285000.0,-80200000.0,-80148000.0
TotalOtherFinanceCost,,,,80200000.0,
InterestExpenseNonOperating,,67703000.0,74285000.0,80200000.0,80148000.0
OperatingIncome,,311819000.0,289712000.0,349344000.0,384215000.0
OperatingExpense,,659454000.0,673698000.0,654223000.0,675504000.0
SellingGeneralAndAdministration,,659454000.0,673698000.0,654223000.0,675504000.0
GrossProfit,,971273000.0,963410000.0,1003567000.0,1059719000.0
CostOfRevenue,,12989342000.0,13098714000.0,14121804000.0,15188238000.0
TotalRevenue,,13960615000.0,14062124000.0,15125371000.0,16247957000.0
OperatingRevenue,,13960615000.0,14062124000.0,15125371000.0,16247957000.0
